customer_id,first_name,last_name,email,state,city,signup_date,segment,is_active
317,Patrick,Lopez,bakersteven@example.org,MI,Anneberg,2024-08-06,Regular,False
318,Elizabeth,Miller,lindsey69@example.org,IL,Port Paulhaven,2025-09-27,Regular,True
319,Amanda,Camacho,parmstrong@example.com,PA,Christianton,2024-09-27,Premium,True
320,Rachel,Mcbride,davidtodd@example.org,PA,East Lindsey,2024-12-27,Regular,True
321,Rodney,Mcneil,oharris@example.org,IL,Luisland,2023-11-12,Regular,True
322,Angela,Arnold,april09@example.net,PA,Rodriguezberg,2023-09-30,Regular,True
323,Brianna,Chang,buckleyanna@example.org,TX,Mikaylastad,2023-12-06,VIP,True
324,Joseph,Pena,rjohnson@example.com,IL,New Charlotte,2026-02-12,Premium,True
325,Benjamin,Preston,hannah07@example.com,OH,Andrewport,2025-07-25,Regular,True
326,Megan,Garrison,comptonjeremy@example.com,IL,Schroedermouth,2024-06-01,Premium,True
327,Robert,Brewer,scottmcintyre@example.com,NY,Malonestad,2024-04-17,Premium,False
328,Zachary,Moore,jenna62@example.net,TX,East Jamesborough,2025-12-12,Regular,True
329,John,Bryant,janet45@example.com,MI,Reidville,2025-12-29,Regular,True
330,John,Burns,ethompson@example.net,IL,Maxview,2025-07-11,Regular,True
331,Haley,Mitchell,kwilliams@example.org,FL,Lake Jeffrey,2025-09-24,Regular,True
332,Denise,Palmer,wellsdavid@example.org,OH,East Johnnyport,2024-02-08,Regular,False
333,Jenna,Hill,dyork@example.com,NY,South Kevin,2025-08-15,Regular,True
334,Cindy,Silva,hunteileen@example.com,GA,Kennethville,2025-01-17,VIP,True
335,Matthew,Hill,michelle44@example.org,OH,New Kathy,2024-12-05,Premium,True
336,Linda,Lang,rguerrero@example.org,CA,Lake Tylerport,2026-03-08,Regular,False
337,Robert,Price,aguilarwanda@example.org,PA,Jessicabury,2024-04-06,VIP,True
338,Danielle,Alvarez,william28@example.org,OH,Connorberg,2025-07-17,Regular,True
339,Jessica,Hansen,staceylam@example.net,IL,East Michaelport,2025-09-15,Regular,True
340,Olivia,Watson,steven17@example.org,IL,South Pamelahaven,2024-09-29,Regular,True
341,Erin,Moreno,jbrown@example.org,OH,West Robert,2023-11-05,Regular,True
342,Rebecca,Ellis,michelle21@example.com,TX,Crystalburgh,2025-03-11,Premium,False
343,Brian,Hayes,kathleenjackson@example.org,OH,Gloverland,2024-06-04,VIP,True
344,Ryan,Jordan,ysanford@example.org,CA,New Jamesstad,2023-11-15,Premium,True
345,Patricia,Sherman,andrewsmith@example.net,IL,East Heather,2026-05-02,Premium,True
346,David,Reyes,gary04@example.com,TX,Lunahaven,2024-07-08,VIP,True
347,Pamela,Cowan,wendy75@example.org,GA,Port Richard,2024-06-30,Regular,True
348,Jessica,Anderson,lawrencegary@example.com,NC,South Nancyview,2024-03-03,Regular,True
349,Cindy,Wheeler,stanleydesiree@example.org,NC,Lake Darrellmouth,2025-10-18,Regular,True
350,Amy,Wells,jamiejennings@example.org,NY,Robertville,2024-08-16,Premium,True
351,Joseph,Obrien,robertroach@example.net,GA,West Danielville,2025-06-21,Premium,False
352,Chelsea,Strickland,michaelortiz@example.org,IL,New Tylerborough,2024-12-23,Regular,True
353,Timothy,Young,powersrebecca@example.net,GA,Hernandezland,2025-07-19,Regular,True
354,Charles,Cummings,dawn74@example.com,OH,Williamsburgh,2025-10-27,Regular,True
355,Melissa,Ward,ronald11@example.org,NC,Port Devonburgh,2026-02-08,VIP,True
356,Patricia,Friedman,natalie15@example.com,TX,North Richard,2024-06-20,Regular,True
357,Joseph,Cruz,pmarsh@example.org,CA,East Heatherton,2026-05-15,VIP,True
358,Megan,Garcia,rpham@example.com,CA,New Noah,2026-06-05,Premium,True
359,Anthony,Cohen,timothyfreeman@example.com,MI,Williamsview,2024-07-23,VIP,True
360,Alexander,Oneill,tiffanysantiago@example.com,OH,South Dorothybury,2025-06-13,Regular,True
361,Elizabeth,Davidson,marygrant@example.net,MI,North Dawnburgh,2024-12-05,Regular,True
362,Taylor,Simpson,charlesvasquez@example.org,NC,Taraton,2024-12-31,Regular,True
363,Andrea,Gray,christianwallace@example.net,FL,Millerfort,2025-01-02,Regular,True
364,David,Jimenez,garciarobert@example.net,MI,Port Christopherport,2024-10-28,Regular,False
365,Anna,Pena,xclements@example.org,NY,Port Shawn,2026-02-25,VIP,True
366,Christine,Kennedy,jennifer11@example.net,NY,North Matthew,2025-03-01,Regular,False
367,Tamara,Carter,jacqueline02@example.com,NY,Port Jennifer,2025-12-21,Regular,True
368,Daniel,Carr,davidphelps@example.org,FL,Summersborough,2025-08-25,Regular,True
369,Daniel,Perry,bartonshannon@example.net,IL,South Adam,2025-08-19,Regular,True
370,Angela,Reynolds,xglass@example.org,NC,Lake Lisa,2025-09-10,Regular,True
371,Diane,Obrien,william66@example.net,GA,West Raymond,2023-10-18,Premium,True
372,Kelly,Ballard,robertgraves@example.net,CA,Meganside,2024-07-06,Regular,True
373,Jennifer,Walls,jamesweber@example.com,MI,Samanthaberg,2026-01-24,Regular,True
374,Debra,Mullen,jennifer58@example.com,NC,Craigside,2026-06-05,Regular,True
375,Melanie,Stokes,johnsondustin@example.net,TX,East Josephburgh,2024-05-05,Regular,True
376,Frances,Thomas,vaughnkenneth@example.net,PA,West Lisaville,2026-06-07,Regular,True
377,Emma,Hoffman,juliahoffman@example.org,GA,Heatherton,2025-05-01,Regular,True
378,Paul,Frye,tammy00@example.net,MI,Jamesmouth,2026-04-06,Regular,True
379,Rhonda,Bush,kari89@example.org,MI,West Shane,2025-12-21,Premium,True
380,Charles,Rivers,bennettroy@example.net,OH,Davidshire,2026-06-07,Regular,True
381,Adam,Owens,billmcfarland@example.net,IL,Port Sarahport,2026-01-08,Regular,True
382,Ashley,Howard,alicia28@example.org,CA,South Amy,2024-12-15,Premium,True
383,Michael,Ware,mark43@example.net,NC,Barajastown,2024-09-10,Premium,True
384,Michael,Allen,susanfleming@example.com,GA,Moonville,2023-10-30,Premium,True
385,Amber,Campbell,willie87@example.com,GA,West Rachelborough,2024-08-22,Regular,True
386,Christopher,Davis,simsjason@example.net,OH,Port Gina,2024-06-11,Regular,True
387,Jamie,Poole,elucas@example.net,OH,North Stephen,2025-12-28,VIP,True
388,Christopher,Brown,angela93@example.com,GA,Hughesfurt,2024-06-24,Regular,True
389,Andre,Nunez,maychristine@example.net,CA,Lake Melaniestad,2024-10-13,Regular,True
390,Daniel,Buchanan,catherine47@example.com,OH,Shorttown,2026-04-08,Premium,True
391,Amanda,Taylor,irobles@example.com,MI,West Erica,2024-11-27,VIP,True
392,Laura,Daniel,susan08@example.net,CA,North Bobby,2026-03-24,Regular,False
393,Phillip,Kelley,torreskaitlin@example.net,PA,Jasonhaven,2025-03-15,Premium,True
394,Jack,Jensen,james29@example.org,IL,Newmanland,2023-11-29,Premium,True
395,Carlos,Garcia,wlynn@example.org,MI,North Justin,2024-05-10,Regular,True
396,James,Tucker,christina49@example.org,GA,Lindseychester,2023-09-11,Regular,True
397,Lawrence,Floyd,xhill@example.org,NC,Nataliemouth,2023-12-28,Regular,True
398,Kim,Tucker,thompsoncatherine@example.com,MI,New James,2024-10-26,Regular,True
399,Courtney,Luna,atkinsoncrystal@example.net,NC,Hammondborough,2025-09-07,VIP,True
400,Andrea,Stephens,jvaldez@example.com,MI,Walkershire,2026-03-15,Premium,True
401,Kelly,Marshall,sanderswayne@example.net,MI,Port Tamara,2025-09-06,VIP,True
402,Gabrielle,Todd,seanwhite@example.net,IL,Lake Jessica,2026-06-06,Regular,True
403,Billy,Juarez,bryanwood@example.org,IL,New Rebecca,2026-04-20,VIP,True
404,Terry,Gibson,williamsdeborah@example.org,NY,Maryview,2024-07-26,Premium,True
405,Ashley,Bennett,pdiaz@example.org,PA,Nicholasbury,2025-03-21,Regular,True
406,Michael,Parrish,msparks@example.org,TX,South Gabriel,2025-01-12,Regular,True
407,Dawn,Lewis,ericguzman@example.org,PA,South Lisa,2023-09-19,Regular,True
408,Timothy,Mendoza,brittanyholland@example.com,OH,East Bradleyshire,2025-08-23,Regular,True
409,Dennis,Hunt,brianscott@example.org,MI,Greeneshire,2025-04-05,Regular,False
410,Natalie,Luna,stacey37@example.net,NY,Dillonburgh,2025-05-25,Regular,True
411,Robert,Thomas,cindydixon@example.org,CA,Sandrashire,2024-02-22,Regular,True
412,Nicholas,Anderson,harrismichele@example.net,GA,Serranoville,2023-09-10,Premium,True
413,Rachel,Greene,davisdonna@example.net,FL,Port Erikachester,2024-01-07,Premium,True
414,Mitchell,Williams,zperez@example.com,PA,Bellshire,2025-01-18,Regular,True
415,Dennis,Woods,reneemiller@example.net,MI,Scotttown,2023-10-12,Regular,True
416,Kristine,Lane,meyernicholas@example.org,TX,Robertville,2025-08-11,Regular,False
417,Denise,King,ncunningham@example.com,TX,Fischerchester,2023-12-13,Regular,True
418,Angela,White,tking@example.net,FL,Kimfurt,2025-02-20,Premium,True
419,Melissa,Hopkins,seanlyons@example.org,IL,East Williammouth,2025-09-09,Regular,True
420,Christina,Cohen,martintamara@example.org,PA,Port Dustinchester,2025-11-19,Regular,True
421,Jose,Wood,ramseysarah@example.com,FL,Jenniferton,2023-10-01,Regular,True
422,Lori,Bowman,qsmith@example.net,OH,Jameshaven,2026-04-27,Regular,False
423,Jesse,Jackson,warddiana@example.org,TX,West Kimberlystad,2025-01-11,Regular,True
424,Richard,Gonzalez,mclaughlincasey@example.org,CA,Jessicaside,2025-06-29,Premium,True
425,Michael,Richmond,jeremy37@example.com,MI,West Gregoryhaven,2026-03-24,Regular,True
426,Charles,Phillips,prattsue@example.net,IL,Heatherfurt,2023-10-21,Regular,True
427,Kayla,Todd,lmaldonado@example.org,OH,Wilsonland,2025-03-04,Regular,False
428,Kristina,Robinson,laurengutierrez@example.com,GA,Lake Marilynbury,2024-08-19,Premium,False
429,Raymond,Goodman,charles27@example.com,CA,Jefferyshire,2024-05-06,Regular,True
430,Stacey,Vega,victorgonzalez@example.net,PA,Port Joseph,2024-04-16,Regular,True
431,Mary,Huff,eric11@example.org,PA,Austinside,2024-03-03,Premium,True
432,Melanie,Watson,travis94@example.com,FL,Port Sabrina,2026-05-11,Regular,True
433,Jeffrey,Ray,foxrodney@example.net,NC,New Michaelburgh,2024-04-28,Premium,True
434,David,Holmes,hannah03@example.com,FL,West Michaelview,2024-11-08,VIP,True
435,Jose,Adams,michael76@example.org,NY,Haynesstad,2024-01-17,Regular,True
436,Richard,Hayes,tiffanyparks@example.org,FL,Lindaside,2024-07-30,Regular,True
437,Oscar,Thomas,thomassmith@example.com,CA,Taylorhaven,2024-10-12,Regular,True
438,Leslie,Tucker,anna90@example.com,GA,Lake Frankborough,2025-01-31,Regular,True
439,Thomas,Soto,qgarner@example.com,MI,Annview,2025-12-04,Regular,False
440,Robert,Bell,barbarasantos@example.net,MI,Port Justin,2024-07-07,Premium,False
441,William,Hampton,ypreston@example.net,OH,Stevenberg,2024-06-16,Premium,True
442,Danielle,Mcfarland,kwelch@example.com,NY,North Fernandobury,2026-02-01,Regular,True
443,Denise,Page,cnelson@example.com,IL,Gutierrezburgh,2024-06-04,Premium,True
444,David,Young,shelby13@example.org,OH,Garcialand,2026-01-17,Regular,True
445,Thomas,Brown,fwarren@example.org,GA,Christineland,2026-04-17,Regular,True
446,Nicole,Parker,joanramos@example.org,IL,New Mary,2025-06-13,Regular,False
447,Elizabeth,Dalton,michelle78@example.com,CA,Taylorside,2023-07-28,Premium,True
448,Carla,Welch,omills@example.net,GA,Reginafort,2024-01-06,Regular,False
449,Linda,Ramos,robert24@example.org,TX,New Lisaberg,2025-02-06,Regular,True
450,Taylor,Smith,earroyo@example.com,FL,Port Russellport,2024-07-07,Regular,True
451,Laura,Kelley,robertcastro@example.com,NY,East Jennifer,2025-04-10,VIP,True
452,Maria,Walker,hendersonjohn@example.net,OH,Justinside,2025-06-03,VIP,True
453,Robert,Castaneda,derrickrodriguez@example.com,NY,Nelsonfort,2025-11-28,Regular,True
454,Andrew,Williams,lopezcurtis@example.com,GA,Lake Samuel,2024-01-18,Regular,True
455,Christopher,Smith,matthewcollins@example.com,OH,Steventon,2023-07-05,Regular,True
456,Megan,Lynn,adamsphilip@example.net,PA,Whiteview,2024-06-22,Premium,True
457,Maria,Martinez,paulproctor@example.org,TX,East Stevenville,2025-12-07,Premium,True
458,Tina,Kennedy,sharon20@example.net,CA,West Timothyport,2025-01-17,Regular,True
459,Paige,Boyer,teresayoung@example.com,PA,Alexisview,2024-01-30,Regular,True
460,Randy,Sanchez,perkinshannah@example.net,MI,West Kelli,2025-03-28,Premium,True
461,Vincent,Parks,sarah00@example.com,MI,Lake Amanda,2024-03-25,Premium,False
462,Tony,Stewart,linda73@example.org,IL,Howardberg,2023-10-22,VIP,True
463,Benjamin,Mann,amy73@example.net,PA,New Michael,2024-03-27,Regular,True
464,Joshua,Guerra,caseymoore@example.com,CA,Ambermouth,2025-09-05,Regular,True
465,Dana,Gray,nicoleharvey@example.com,OH,West Jennifer,2023-06-27,Premium,True
466,Amber,Hughes,jcannon@example.net,NC,Marcusmouth,2025-06-16,Regular,True
467,Alexandra,Jones,gregoryjohnson@example.org,NC,Leeton,2023-10-25,Regular,True
468,Mary,Barrett,brandon39@example.net,NY,North Sarahborough,2025-03-13,VIP,True
469,Sarah,Collier,dowen@example.com,GA,Shortton,2025-06-14,Regular,False
470,Joseph,Williams,davenportchristian@example.org,NY,North Jessicaside,2025-12-14,Regular,True
471,James,Sandoval,angelagrant@example.net,CA,Port Daniellestad,2024-08-21,Regular,True
472,Jacqueline,Simmons,jacksonhenry@example.com,NC,Dianeside,2025-07-04,Regular,True
473,Scott,Gomez,andrea55@example.com,MI,Mckenziemouth,2026-06-24,Regular,True
474,Anna,Lewis,michael77@example.com,NY,Lake Austinport,2025-04-23,Regular,True
475,Zachary,Holder,adam33@example.com,MI,Port Lynnview,2025-04-09,Premium,True
476,William,Duncan,clintonstevens@example.org,GA,West Michael,2026-03-29,Regular,True
477,Jesse,Shepherd,duncanashley@example.org,FL,Lake Markfort,2025-03-25,VIP,True
478,Margaret,Norris,larsonkevin@example.net,GA,Millerton,2024-01-02,Regular,True
479,Matthew,Hobbs,hbutler@example.org,GA,Lake Kimberlyfurt,2026-04-01,VIP,True
480,Alice,Flores,markwolfe@example.org,MI,Lake Jessicafurt,2023-08-25,VIP,True
481,Karen,Johnston,walkerkeith@example.com,IL,East Matthew,2026-05-25,Premium,True
482,Julie,Kelley,christopher86@example.net,PA,Port Dennis,2024-11-29,VIP,True
483,Tony,Pearson,annshea@example.net,MI,East Charles,2025-02-28,Regular,True
484,Marcus,Glass,rodriguezrobert@example.com,GA,Jamesstad,2025-10-24,Premium,True
485,Andrew,Torres,christina79@example.org,CA,Williamsbury,2025-04-07,Premium,True
486,Nathaniel,Todd,rodriguezbrian@example.net,CA,Port Marissa,2024-01-31,Regular,True
487,Matthew,Brock,shannon05@example.org,IL,East Amy,2024-05-07,Regular,True
488,Ana,Dean,heatherbarnett@example.com,PA,West Georgeport,2025-09-25,Regular,False
489,Heather,Nelson,apena@example.org,GA,Guerrerostad,2024-02-01,Premium,False
490,Andrew,Dillon,yhall@example.net,PA,West Toddside,2026-01-28,Regular,True
491,James,Rasmussen,williamssandra@example.com,FL,Tracyburgh,2023-10-01,Regular,True
492,Gabrielle,Kelly,joel84@example.org,FL,Natashatown,2023-07-17,Regular,False
493,Stacy,Perez,penny21@example.net,OH,Meyerbury,2026-04-25,Premium,True
494,Ashley,Simmons,renee57@example.net,IL,East Denise,2024-09-25,VIP,True
495,Gabriella,Harris,kylethornton@example.net,NY,South Wendy,2025-03-24,Premium,True
496,Dustin,Fitzpatrick,lonniegrant@example.net,MI,East Lonnieberg,2026-05-30,Regular,True
497,Kathy,Beard,tali@example.com,IL,Edwinborough,2025-08-31,Regular,True
498,Jack,Farmer,catherine93@example.net,MI,East Grace,2023-10-21,Regular,True
499,Hailey,Woods,xjoseph@example.org,IL,Henryberg,2024-07-24,Regular,True
500,Jeremy,Ortiz,schaeferstephanie@example.org,FL,Port James,2023-12-23,Regular,True
501,Stephanie,Gonzales,dwatts@example.org,GA,Sullivanton,2024-01-06,Regular,True
502,Madison,Cortez,vcarr@example.net,GA,New Danielmouth,2025-04-22,Regular,True
503,Bobby,Forbes,cterrell@example.net,NC,Blackton,2025-12-18,Regular,True
504,Scott,Wilkerson,steven64@example.net,IL,Lake Zacharyberg,2024-01-20,Regular,True
505,Debbie,Davis,whitebrenda@example.net,FL,South Robert,2024-11-15,Regular,True
506,Harold,Garza,nicoledavis@example.com,CA,Lake Jessica,2024-11-01,Regular,True
507,Jasmin,Walters,millspatrick@example.net,NC,South Andrea,2023-10-04,Regular,True
508,George,Rogers,fernandothomas@example.net,NC,South Kylemouth,2023-08-14,Regular,True
509,Henry,Roach,adamcannon@example.org,GA,Jimenezfort,2024-05-08,Regular,True
510,Adam,Andrade,jaykeller@example.com,OH,Ramostown,2025-02-11,Regular,True
511,Amy,Harvey,brandonhernandez@example.net,CA,Benjaminton,2024-03-20,Regular,True
512,Mary,Evans,williamsrobert@example.org,CA,Lake Justin,2025-06-26,Premium,True
513,Holly,Armstrong,tammycurry@example.com,OH,North Kaylamouth,2025-06-19,Regular,True
514,Nicholas,Jones,ebridges@example.com,OH,Taylorview,2024-08-03,Premium,True
515,Robert,Clark,cherylrodriguez@example.net,GA,South Jenniferport,2024-06-21,VIP,True
516,Melanie,Green,sara99@example.com,NY,Vasquezburgh,2024-10-06,Premium,True
517,Jesse,Roberts,aaronjohnson@example.net,GA,Lake Melaniechester,2026-02-18,Regular,True
518,Matthew,Castro,alexharris@example.com,FL,Kristyport,2024-09-22,Premium,True
519,Andrea,Wang,jenningsmatthew@example.net,IL,Port Gregorymouth,2024-05-20,Regular,False
520,Sandra,Mendoza,probles@example.org,NC,Mooremouth,2025-12-26,Regular,True
521,Amanda,Rogers,dreilly@example.net,FL,Annettemouth,2026-02-27,Regular,False
522,Andrew,Ray,lauren51@example.org,TX,Marymouth,2025-02-23,Premium,True
523,Courtney,Kirby,hlopez@example.com,CA,Jenniferview,2026-06-08,Premium,True
524,Tyler,Young,tgallegos@example.org,PA,Gregorystad,2024-09-22,Premium,False
525,Kimberly,Gentry,zhunter@example.com,PA,East Matthew,2025-11-02,Regular,True
526,Morgan,Collins,douglas18@example.net,GA,East Jenny,2024-12-07,Regular,True
527,Jennifer,Boyd,collinsbradley@example.net,IL,West Steventon,2024-11-11,Premium,True
528,Katie,Reese,lanelarry@example.org,CA,Jamesport,2023-10-17,Regular,False
529,Luis,Alexander,nelsoneric@example.org,NY,New Anitaville,2024-04-24,Regular,True
530,Michael,Flores,sherrybrock@example.net,CA,East Charles,2024-02-08,Regular,True
531,Matthew,Wallace,anthonyberger@example.org,GA,South Brianchester,2025-04-28,Premium,True
532,Janet,Vance,tjensen@example.com,GA,Lake Katherine,2024-08-29,Regular,True
533,Christian,Livingston,fbradley@example.net,OH,Davisport,2025-11-29,Premium,True
534,Jennifer,Marshall,staceythomas@example.net,TX,Robertafurt,2025-07-15,Regular,True
535,Samantha,Rivera,shawn01@example.com,OH,West Timothyburgh,2024-01-13,Regular,True
536,Michael,Andrews,sullivanjennifer@example.org,NY,Angelaland,2024-05-01,VIP,True
537,Amanda,Morales,pallen@example.net,MI,South Patrick,2025-11-10,Premium,True
538,Lisa,Garza,vbradley@example.net,NY,East Elaine,2024-07-04,Regular,True
539,Sarah,Andrews,mwilson@example.com,OH,Angelamouth,2023-09-20,Regular,False
540,Stephanie,Jones,jenningscandace@example.com,TX,Troyton,2024-01-05,Premium,True
541,Lisa,Clay,shermandonna@example.com,OH,Petershire,2023-10-04,Regular,True
542,Jamie,Rich,ashley46@example.net,MI,Veronicashire,2024-10-28,Regular,True
543,Valerie,Powell,melissabrown@example.net,OH,North Jacquelinestad,2023-07-05,Premium,True
544,Julian,Johnson,zpark@example.net,CA,Jenniferfurt,2023-10-25,Regular,True
545,Amy,Bates,jtaylor@example.com,NC,Maryberg,2024-08-17,Regular,True
546,Monique,Martinez,jonesalfred@example.net,IL,Barrettberg,2024-05-07,Premium,True
547,Dawn,Perry,senglish@example.net,FL,Hansonmouth,2023-09-27,VIP,True
548,Andrea,Cole,jeremiah69@example.org,GA,Bradfordbury,2025-01-04,Regular,True
549,Joseph,House,arthur09@example.com,CA,Danielfort,2025-08-14,Regular,False
550,Christopher,Cross,steven18@example.net,GA,East Thomasland,2026-05-15,VIP,True
551,Amber,Riley,bergeramanda@example.org,OH,Gibsonfort,2025-07-15,Premium,True
552,Martin,Gomez,keith09@example.net,NC,Jessicashire,2025-03-16,Regular,False
553,Crystal,Lane,douglaskelly@example.net,NY,West Toddberg,2024-04-07,Premium,False
554,Melissa,Ramirez,christinahill@example.com,NY,Lake Danielburgh,2024-12-31,Premium,True
555,Joanne,Hopkins,lindsey43@example.com,CA,Port Alison,2026-03-19,VIP,True
556,Tracey,Coffey,marymullins@example.com,FL,Youngmouth,2023-08-02,Premium,True
557,Gary,Lane,brian41@example.org,NC,South Raymond,2025-08-29,Regular,True
558,Julie,Goodwin,noahthornton@example.com,NC,Dustinchester,2024-05-21,Regular,False
559,Sara,Cole,suzanne01@example.net,CA,Stephaniechester,2023-07-09,Regular,False
560,Denise,Nelson,joseph14@example.net,GA,Murraybury,2025-04-25,Regular,True
561,Brianna,Lee,erica25@example.net,MI,Lake Alanland,2025-09-08,Regular,False
562,Connor,Garcia,ubell@example.com,CA,Jamestown,2023-07-10,Regular,True
563,Brian,Wheeler,stephanielittle@example.net,OH,North Melissaberg,2025-05-05,Regular,True
564,Kathryn,Wong,pauladominguez@example.com,NC,Stevenland,2024-08-11,Premium,True
565,Sandra,Hill,qschwartz@example.com,NY,Fernandoland,2025-05-26,Regular,False
566,Bryan,Price,scottlisa@example.org,TX,Jonesborough,2024-04-25,Premium,True
567,Gregory,Vasquez,amberreynolds@example.net,IL,South Jenniferville,2025-04-25,Regular,True
568,Chad,Luna,fsmith@example.org,FL,North Elizabethview,2023-08-04,Regular,False
569,Mark,Myers,robertsonshelby@example.com,IL,Grahamland,2023-12-10,Premium,True
570,Aaron,Finley,imartinez@example.com,NC,Evelynfurt,2025-02-07,Regular,True
571,Wendy,Holland,amanda51@example.com,MI,Deborahburgh,2023-08-26,Regular,True
572,Tammy,Guerrero,heather15@example.com,NY,Lake Samuelborough,2025-02-23,Regular,True
573,James,Cortez,tracybrown@example.net,NY,Victormouth,2023-11-27,Premium,True
574,Allen,Morgan,kristin06@example.org,MI,Port Desiree,2026-05-20,Regular,False
575,Shelby,Berg,joycehall@example.org,TX,Lake Donaldtown,2025-01-19,Premium,True
576,Samantha,Williams,alexischen@example.com,TX,South Cherylshire,2024-11-23,VIP,True
577,Lisa,Wilson,bryanharris@example.com,IL,Nguyenshire,2023-09-05,Premium,True
578,Marc,Oconnell,kathrynwatkins@example.com,PA,North Joshuachester,2025-02-13,Premium,True
579,Mitchell,Martin,sarawilliams@example.org,NC,Stricklandtown,2023-12-28,Regular,False
580,Christopher,Smith,mannbrittney@example.com,GA,Steelefort,2026-02-14,Regular,True
581,Jamie,Bowman,ljenkins@example.net,PA,New Hectorfort,2025-07-24,Regular,True
582,Christopher,Serrano,michael08@example.org,TX,North Valerie,2025-04-27,Regular,True
583,Christine,Huffman,stevensims@example.org,GA,Brianville,2026-05-31,Regular,True
584,Gina,Schmitt,kjimenez@example.net,OH,North Deannaport,2025-11-15,Premium,True
585,John,Jensen,vwilliams@example.org,OH,East Kristen,2024-02-11,VIP,True
586,Darren,Jacobson,uwatkins@example.com,OH,Lake Erica,2024-12-09,Regular,True
587,Kimberly,Nguyen,youngrobert@example.org,FL,Vanceland,2024-06-17,Regular,True
588,Todd,Zamora,javierlynch@example.org,FL,Brooksmouth,2024-11-23,Regular,True
589,Crystal,Cantrell,matthewjohnson@example.net,PA,West Derekmouth,2025-08-23,Premium,True
590,George,Cooper,cassandra92@example.net,NY,North Robert,2024-11-10,Premium,False
591,Michelle,Robinson,rhood@example.org,OH,Fitzgeraldbury,2025-01-18,Regular,True
592,Ryan,Walker,robinvillanueva@example.com,NC,North Vickiehaven,2024-03-24,Regular,False
593,Amanda,Mendoza,chavezjohn@example.net,GA,Lake Jessicaborough,2023-08-02,Regular,False
594,Kenneth,Holland,smithelizabeth@example.org,NC,Hodgeshire,2023-11-19,Regular,True
595,Shawn,Ingram,xlopez@example.net,MI,Padillatown,2023-07-23,Regular,True
596,Chad,Barry,alyssa46@example.com,GA,Port Gail,2026-01-24,Regular,True
597,Matthew,Randolph,pamela16@example.com,GA,Harveystad,2025-05-06,Regular,True
598,Deborah,Bush,devonrogers@example.net,CA,Lake Timothyshire,2024-08-01,Regular,False
599,Jacqueline,Mullins,lukehurst@example.net,OH,Ramirezland,2026-02-04,Premium,True
600,Shaun,Mason,harrisonamanda@example.net,PA,Shannonstad,2024-08-08,Regular,True
601,Sierra,Lamb,lopeznicole@example.org,OH,South Rachaelport,2025-11-18,Regular,True
602,Chase,Martin,terrytyler@example.org,NC,West Robertside,2026-05-11,Regular,True
603,Thomas,Fisher,carterbryan@example.org,MI,Robertmouth,2026-04-12,Premium,True
604,Kristin,Tucker,kellis@example.org,CA,Georgeview,2025-06-14,Regular,True
605,Nathan,Roberts,hernandezjustin@example.org,OH,Lake Amanda,2024-03-01,Regular,True
606,Gregory,Erickson,evanwilson@example.com,NY,South Jorge,2024-01-12,Regular,True
607,Anna,Johnson,tiffany25@example.com,NC,New Kevin,2024-01-15,Regular,True
608,Richard,Porter,staciereilly@example.org,OH,Lake Amyhaven,2026-03-30,Premium,True
609,Janice,Wells,tara92@example.net,NY,Morganville,2024-06-23,Premium,True
610,Rachel,Taylor,parkerrichard@example.org,OH,Howardmouth,2025-09-05,VIP,True
611,Danielle,Silva,kimberlywang@example.org,PA,North Amandamouth,2023-08-26,VIP,True
612,Susan,Daugherty,ulee@example.net,IL,Lake Michaelberg,2025-07-07,Regular,True
613,Ronald,Hughes,mitchellmichael@example.com,NC,East Jessicamouth,2025-08-18,Regular,True
614,Robert,Ramos,lindawaller@example.com,IL,Taylorshire,2025-09-15,Regular,True
615,Douglas,Turner,carl96@example.org,OH,South Danielleview,2025-04-11,Premium,False
616,Angela,Page,jamescollier@example.com,MI,Williamsport,2024-09-22,Regular,False
617,Kevin,Hansen,ywalker@example.org,TX,West Kevin,2025-12-26,Regular,True
618,Dana,Martinez,robert73@example.org,MI,Port Joshualand,2025-05-28,Regular,True
619,Michael,Castillo,ooneill@example.net,MI,Mccannville,2025-04-12,Regular,True
620,Jessica,Smith,francisco02@example.com,MI,Johnsberg,2024-08-08,Premium,True
621,Brian,Ward,brandon48@example.net,FL,New Jamesburgh,2024-07-22,Regular,False
622,Carol,Jackson,monique44@example.net,CA,Codyshire,2025-10-11,Regular,True
623,Douglas,Taylor,nathan76@example.com,PA,North Jeffery,2024-07-16,Regular,True
624,Marie,Pope,butlersabrina@example.org,PA,North Timothy,2024-12-29,Regular,True
625,Michael,Montoya,gerald40@example.net,GA,East Davidberg,2024-06-02,Premium,True
626,Kyle,Clark,colemankathryn@example.org,TX,North Kimchester,2025-07-19,Premium,True
627,Daniel,Mcguire,harrisonrebekah@example.org,NC,West Elizabethville,2023-08-12,Regular,True
628,Samantha,Harris,jackbell@example.org,NC,Port Julie,2025-10-30,Regular,False
629,Bethany,Bell,williamjones@example.net,GA,New Jayborough,2024-04-25,VIP,True
630,George,Webster,beltrancorey@example.org,OH,Richardsonshire,2026-05-17,Premium,False
631,Emily,Rodriguez,tina63@example.net,IL,South Daniel,2024-01-15,Premium,True
632,David,Rodriguez,tylerward@example.com,FL,North Markville,2026-06-09,Regular,True
633,Stephen,Fitzgerald,aperez@example.com,IL,Lopezland,2024-08-21,Premium,True
